sku,_attribute_set,_type,_category,_root_category,_product_websites,banda,color,country_of_manufacture,description,enable_googlecheckout,has_options,manufacturer,modelo,msrp_display_actual_price_type,msrp_enabled,name,options_container,price,reffornecedor,required_options,short_description,status,tamanho,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_media_position,_media_is_disabled
CMCMM00271,Camisas,simple,"Camisas masculinas","Default Category",base,"Legião Urbana",,Brasil,"Camisa com mangaLegiao Faroeste",0,0,83,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLegiao Faroeste","Bloco depois da Coluna de Informação",25,83,0,"Camisa com mangaLegiao Faroeste",1,M,0,4,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00272,Camisas,simple,"Camisas masculinas","Default Category",base,"Legião Urbana",,Brasil,"Camisa com mangaLegiao Faroeste",0,0,83,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLegiao Faroeste","Bloco depois da Coluna de Informação",25,83,0,"Camisa com mangaLegiao Faroeste",1,G,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00202,Camisas,simple,"Camisas masculinas","Default Category",base,"Legião Urbana",,Brasil,"Camisa com mangaLegiao Faroeste",0,0,83,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLegiao Faroeste","Bloco depois da Coluna de Informação",25,83,0,"Camisa com mangaLegiao Faroeste",1,GG,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00029,Camisas,simple,"Camisas femininas","Default Category",base,"Legião Urbana",,Brasil,"Camisa Baby LookLegiao Logo Dourada",0,0,27,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookLegiao Logo Dourada","Bloco depois da Coluna de Informação",20,27,0,"Camisa Baby LookLegiao Logo Dourada",1,G,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00030,Camisas,simple,"Camisas masculinas","Default Category",base,"Legião Urbana",,Brasil,"Camisa com mangaLegiao Verde",0,0,129,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLegiao Verde","Bloco depois da Coluna de Informação",25,129,0,"Camisa com mangaLegiao Verde",1,P,0,4,250,16,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00029,Camisas,simple,"Camisas masculinas","Default Category",base,"Legião Urbana",,Brasil,"Camisa com mangaLegiao Verde",0,0,129,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLegiao Verde","Bloco depois da Coluna de Informação",25,129,0,"Camisa com mangaLegiao Verde",1,M,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00031,Camisas,simple,"Camisas masculinas","Default Category",base,"Legião Urbana",,Brasil,"Camisa com mangaLegiao Verde",0,0,129,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLegiao Verde","Bloco depois da Coluna de Informação",25,129,0,"Camisa com mangaLegiao Verde",1,G,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00050,Camisas,simple,"Camisas masculinas","Default Category",base,"Legião Urbana",,Brasil,"Camisa com mangaLegiao Verde",0,0,129,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLegiao Verde","Bloco depois da Coluna de Informação",25,129,0,"Camisa com mangaLegiao Verde",1,GG,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00041,Camisas,simple,"Camisas femininas","Default Category",base,"Linkin Park",,Brasil,"Camisa Baby LookLinkin Meteora",0,0,BABY385,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookLinkin Meteora","Bloco depois da Coluna de Informação",20,BABY385,0,"Camisa Baby LookLinkin Meteora",1,G,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00073,Camisas,simple,"Camisas masculinas","Default Category",base,"Linkin Park",,Brasil,"Camisa com mangaLinkin Park Meteora",0,0,385,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLinkin Park Meteora","Bloco depois da Coluna de Informação",25,385,0,"Camisa com mangaLinkin Park Meteora",1,P,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00073,Camisas,simple,"Camisas masculinas","Default Category",base,"Linkin Park",,Brasil,"Camisa com mangaLinkin Park Meteora",0,0,385,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLinkin Park Meteora","Bloco depois da Coluna de Informação",25,385,0,"Camisa com mangaLinkin Park Meteora",1,M,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00072,Camisas,simple,"Camisas masculinas","Default Category",base,"Linkin Park",,Brasil,"Camisa com mangaLinkin Park Meteora",0,0,385,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLinkin Park Meteora","Bloco depois da Coluna de Informação",25,385,0,"Camisa com mangaLinkin Park Meteora",1,G,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00141,Camisas,simple,"Camisas masculinas","Default Category",base,"Linkin Park",,Brasil,"Camisa com mangaLinkin Park Road Escrito Branco",0,0,792,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLinkin Park Road Escrito Branco","Bloco depois da Coluna de Informação",25,792,0,"Camisa com mangaLinkin Park Road Escrito Branco",1,P,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00053,Camisas,simple,"Camisas masculinas","Default Category",base,"Linkin Park",,Brasil,"Camisa com mangaLinkin Park Soldado Hybrid",0,0,313,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLinkin Park Soldado Hybrid","Bloco depois da Coluna de Informação",25,313,0,"Camisa com mangaLinkin Park Soldado Hybrid",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00053,Camisas,simple,"Camisas masculinas","Default Category",base,"Linkin Park",,Brasil,"Camisa com mangaLinkin Park Soldado Hybrid",0,0,313,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLinkin Park Soldado Hybrid","Bloco depois da Coluna de Informação",25,313,0,"Camisa com mangaLinkin Park Soldado Hybrid",1,M,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00053,Camisas,simple,"Camisas masculinas","Default Category",base,"Linkin Park",,Brasil,"Camisa com mangaLinkin Park Soldado Hybrid",0,0,313,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLinkin Park Soldado Hybrid","Bloco depois da Coluna de Informação",25,313,0,"Camisa com mangaLinkin Park Soldado Hybrid",1,G,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00031,Camisas,simple,"Camisas femininas","Default Category",base,"Linkin Park",,Brasil,"Camisa Baby LookLinkin Road Escrito Branco",0,0,326,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookLinkin Road Escrito Branco","Bloco depois da Coluna de Informação",20,326,0,"Camisa Baby LookLinkin Road Escrito Branco",1,G,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00139,Camisas,simple,"Camisas masculinas","Default Category",base,"Linkin Park",,Brasil,"Camisa com mangaLinkin Road Escrito Branco",0,0,792,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLinkin Road Escrito Branco","Bloco depois da Coluna de Informação",25,792,0,"Camisa com mangaLinkin Road Escrito Branco",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00136,Camisas,simple,"Camisas masculinas","Default Category",base,"Linkin Park",,Brasil,"Camisa com mangaLinkin Road Escrito Branco",0,0,792,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLinkin Road Escrito Branco","Bloco depois da Coluna de Informação",25,792,0,"Camisa com mangaLinkin Road Escrito Branco",1,G,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00128,Camisas,simple,"Camisas masculinas","Default Category",base,"Lynyrd Skynyrd",,Brasil,"Camisa com mangaLynyrd Caveira",0,0,764,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLynyrd Caveira","Bloco depois da Coluna de Informação",25,764,0,"Camisa com mangaLynyrd Caveira",1,P,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00126,Camisas,simple,"Camisas masculinas","Default Category",base,"Lynyrd Skynyrd",,Brasil,"Camisa com mangaLynyrd Caveira",0,0,764,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLynyrd Caveira","Bloco depois da Coluna de Informação",25,764,0,"Camisa com mangaLynyrd Caveira",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00123,Camisas,simple,"Camisas masculinas","Default Category",base,"Lynyrd Skynyrd",,Brasil,"Camisa com mangaLynyrd Caveira",0,0,764,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLynyrd Caveira","Bloco depois da Coluna de Informação",25,764,0,"Camisa com mangaLynyrd Caveira",1,G,0,4,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00070,Camisas,simple,"Camisas masculinas","Default Category",base,"Lynyrd Skynyrd",,Brasil,"Camisa com mangaLynyrd Caveira",0,0,764,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLynyrd Caveira","Bloco depois da Coluna de Informação",25,764,0,"Camisa com mangaLynyrd Caveira",1,GG,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00133,Camisas,simple,"Camisas masculinas","Default Category",base,"Lynyrd Skynyrd",,Brasil,"Camisa com mangaLynyrd Escrito",0,0,772,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaLynyrd Escrito","Bloco depois da Coluna de Informação",25,772,0,"Camisa com mangaLynyrd Escrito",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00266,Camisas,simple,"Camisas masculinas","Default Category",base,"Marilyn Manson",,Brasil,"Camisa com mangaMarilyn Manson",0,0,48,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMarilyn Manson","Bloco depois da Coluna de Informação",25,48,0,"Camisa com mangaMarilyn Manson",1,G,0,4,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00265,Camisas,simple,"Camisas masculinas","Default Category",base,"Marilyn Manson",,Brasil,"Camisa com mangaMarilyn Manson Master",0,0,48,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMarilyn Manson Master","Bloco depois da Coluna de Informação",25,48,0,"Camisa com mangaMarilyn Manson Master",1,M,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00289,Camisas,simple,"Camisas masculinas","Default Category",base,Games,,Brasil,"Camisa com mangaMario Luigi",0,0,141,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMario Luigi","Bloco depois da Coluna de Informação",25,141,0,"Camisa com mangaMario Luigi",1,P,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00350,Camisas,simple,"Camisas masculinas","Default Category",base,Games,,Brasil,"Camisa com mangaMario Luigi",0,0,141,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMario Luigi","Bloco depois da Coluna de Informação",25,141,0,"Camisa com mangaMario Luigi",1,M,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00357,Camisas,simple,"Camisas masculinas","Default Category",base,Games,,Brasil,"Camisa com mangaMario Luigi",0,0,141,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMario Luigi","Bloco depois da Coluna de Informação",25,141,0,"Camisa com mangaMario Luigi",1,G,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00275,Camisas,simple,"Camisas masculinas","Default Category",base,Games,,Brasil,"Camisa com mangaMario Luigi",0,0,141,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMario Luigi","Bloco depois da Coluna de Informação",25,141,0,"Camisa com mangaMario Luigi",1,GG,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00091,Camisas,simple,"Camisas masculinas","Default Category",base,"Instrumentos Musicais",,Brasil,"Camisa com mangaMarshall",0,0,453,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMarshall","Bloco depois da Coluna de Informação",25,453,0,"Camisa com mangaMarshall",1,P,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00091,Camisas,simple,"Camisas masculinas","Default Category",base,"Instrumentos Musicais",,Brasil,"Camisa com mangaMarshall",0,0,453,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMarshall","Bloco depois da Coluna de Informação",25,453,0,"Camisa com mangaMarshall",1,M,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00088,Camisas,simple,"Camisas masculinas","Default Category",base,"Instrumentos Musicais",,Brasil,"Camisa com mangaMarshall",0,0,453,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMarshall","Bloco depois da Coluna de Informação",25,453,0,"Camisa com mangaMarshall",1,G,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00068,Camisas,simple,"Camisas masculinas","Default Category",base,Mayhem,,Brasil,"Camisa com mangaMayhem",0,0,361,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMayhem","Bloco depois da Coluna de Informação",25,361,0,"Camisa com mangaMayhem",1,P,0,4,250,-1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00068,Camisas,simple,"Camisas masculinas","Default Category",base,Mayhem,,Brasil,"Camisa com mangaMayhem",0,0,361,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMayhem","Bloco depois da Coluna de Informação",25,361,0,"Camisa com mangaMayhem",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00068,Camisas,simple,"Camisas masculinas","Default Category",base,Mayhem,,Brasil,"Camisa com mangaMayhem",0,0,361,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMayhem","Bloco depois da Coluna de Informação",25,361,0,"Camisa com mangaMayhem",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMP00175,Camisas,simple,"Camisas masculinas","Default Category",base,Mayhem,,Brasil,"Camisa com mangaMayhem Azul",0,0,353,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMayhem Azul","Bloco depois da Coluna de Informação",25,353,0,"Camisa com mangaMayhem Azul",1,P,0,4,250,-4,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00062,Camisas,simple,"Camisas masculinas","Default Category",base,Mayhem,,Brasil,"Camisa com mangaMayhem Azul",0,0,353,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMayhem Azul","Bloco depois da Coluna de Informação",25,353,0,"Camisa com mangaMayhem Azul",1,M,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00062,Camisas,simple,"Camisas masculinas","Default Category",base,Mayhem,,Brasil,"Camisa com mangaMayhem Azul",0,0,353,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMayhem Azul","Bloco depois da Coluna de Informação",25,353,0,"Camisa com mangaMayhem Azul",1,G,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00062,Camisas,simple,"Camisas masculinas","Default Category",base,Mayhem,,Brasil,"Camisa com mangaMayhen Azul",0,0,353,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMayhen Azul","Bloco depois da Coluna de Informação",25,353,0,"Camisa com mangaMayhen Azul",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMBLG00054,Camisas,simple,"Camisas femininas","Default Category",base,Megadeth,,Brasil,"Camisa Baby LookMegadeth Bomba",0,0,91,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookMegadeth Bomba","Bloco depois da Coluna de Informação",20,91,0,"Camisa Baby LookMegadeth Bomba",1,G,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00196,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Bomba",0,0,91,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Bomba","Bloco depois da Coluna de Informação",25,91,0,"Camisa com mangaMegadeth Bomba",1,M,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00194,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Bomba",0,0,91,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Bomba","Bloco depois da Coluna de Informação",25,91,0,"Camisa com mangaMegadeth Bomba",1,G,0,4,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00134,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Bomba",0,0,91,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Bomba","Bloco depois da Coluna de Informação",25,91,0,"Camisa com mangaMegadeth Bomba",1,GG,0,4,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00190,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Caveira",0,0,54,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Caveira","Bloco depois da Coluna de Informação",25,54,0,"Camisa com mangaMegadeth Caveira",1,M,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00188,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Caveira",0,0,54,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Caveira","Bloco depois da Coluna de Informação",25,54,0,"Camisa com mangaMegadeth Caveira",1,G,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00126,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Caveira",0,0,54,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Caveira","Bloco depois da Coluna de Informação",25,54,0,"Camisa com mangaMegadeth Caveira",1,GG,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00367,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Caveira Marster",0,0,172,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Caveira Marster","Bloco depois da Coluna de Informação",25,172,0,"Camisa com mangaMegadeth Caveira Marster",1,G,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00359,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Caveira Master",0,0,172,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Caveira Master","Bloco depois da Coluna de Informação",25,172,0,"Camisa com mangaMegadeth Caveira Master",1,M,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00284,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Caveira Master",0,0,172,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Caveira Master","Bloco depois da Coluna de Informação",25,172,0,"Camisa com mangaMegadeth Caveira Master",1,GG,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00223,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Caveira Profanus",0,0,289,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Caveira Profanus","Bloco depois da Coluna de Informação",25,289,0,"Camisa com mangaMegadeth Caveira Profanus",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00224,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Caveira Profanus",0,0,289,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Caveira Profanus","Bloco depois da Coluna de Informação",25,289,0,"Camisa com mangaMegadeth Caveira Profanus",1,G,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00158,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Caveira Profanus",0,0,289,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Caveira Profanus","Bloco depois da Coluna de Informação",25,289,0,"Camisa com mangaMegadeth Caveira Profanus",1,GG,0,4,250,15,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00072,Camisas,simple,"Camisas femininas","Default Category",base,Megadeth,,Brasil,"Camisa Baby LookMegadeth Rust",0,0,192,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookMegadeth Rust","Bloco depois da Coluna de Informação",20,192,0,"Camisa Baby LookMegadeth Rust",1,G,0,4,250,21,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00310,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Rust",0,0,192,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Rust","Bloco depois da Coluna de Informação",25,192,0,"Camisa com mangaMegadeth Rust",1,P,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00374,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Rust",0,0,192,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Rust","Bloco depois da Coluna de Informação",25,192,0,"Camisa com mangaMegadeth Rust",1,M,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00382,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Rust",0,0,192,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Rust","Bloco depois da Coluna de Informação",25,192,0,"Camisa com mangaMegadeth Rust",1,G,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00300,Camisas,simple,"Camisas masculinas","Default Category",base,Megadeth,,Brasil,"Camisa com mangaMegadeth Rust",0,0,192,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMegadeth Rust","Bloco depois da Coluna de Informação",25,192,0,"Camisa com mangaMegadeth Rust",1,GG,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00244,Camisas,simple,"Camisas masculinas","Default Category",base,"Mercyful Fate",,Brasil,"Camisa com mangaMercyful Fate",0,0,37,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMercyful Fate","Bloco depois da Coluna de Informação",25,37,0,"Camisa com mangaMercyful Fate",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00246,Camisas,simple,"Camisas masculinas","Default Category",base,"Mercyful Fate",,Brasil,"Camisa com mangaMercyful Fate",0,0,39,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMercyful Fate","Bloco depois da Coluna de Informação",25,39,0,"Camisa com mangaMercyful Fate",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00179,Camisas,simple,"Camisas masculinas","Default Category",base,"Mercyful Fate",,Brasil,"Camisa com mangaMercyful Fate",0,0,39,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMercyful Fate","Bloco depois da Coluna de Informação",25,39,0,"Camisa com mangaMercyful Fate",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMP00012,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Cobra",0,0,69,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Cobra","Bloco depois da Coluna de Informação",25,69,0,"Camisa com mangaMetallica Cobra",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00011,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Cobra",0,0,69,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Cobra","Bloco depois da Coluna de Informação",25,69,0,"Camisa com mangaMetallica Cobra",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00012,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Cobra",0,0,69,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Cobra","Bloco depois da Coluna de Informação",25,69,0,"Camisa com mangaMetallica Cobra",1,G,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00009,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Cobra",0,0,69,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Cobra","Bloco depois da Coluna de Informação",25,69,0,"Camisa com mangaMetallica Cobra",1,GG,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
